session_id,customer_id,session_date,day_of_week,hour,season,customer_age,gender,income_level,city_tier,device,acquisition_channel,customer_segment,previous_orders,days_since_last_order,session_duration_min,pages_viewed,products_viewed,searches,add_to_cart,cart_items,wishlist_added,discount_exposed,discount_pct,free_shipping,campaign_exposed,campaign_type,offer_type,offer_value,estimated_delivery_days,delivery_delay_days,customer_rating_history,payment_method,category,price_band,items_purchased,purchase,order_value,returned,return_days,customer_satisfaction,profit_margin_pct,repeat_customer,high_intent_session,engagement_score,discount_dependency,cart_conversion,customer_total_spend,customer_avg_order_value,customer_return_rate,customer_value_segment,time_since_previous_purchase_days,next_purchase_days
SESS1031579,CUST120482,2025-02-05,Wednesday,13,Winter Sale,32,Female,Upper-Middle,Tier 3,Mobile,Organic Search,Regular,5,2.0,4.75,6,3,1,False,0,False,False,0.0,False,False,None,None,0.0,9,4,4.7,Wallet,Toys & Baby,Budget,0,False,0.0,False,0,,,True,False,12.7,0.0,,14202.24,7101.12,0.0,High Value,2.0,20.8
SESS1031580,CUST109987,2025-07-10,Thursday,16,Monsoon,36,Female,Low,Tier 1,Mobile,Organic Search,New,0,,2.67,6,3,2,False,0,False,False,0.0,True,False,None,None,0.0,4,0,4.2,Credit Card,Electronics,Premium,1,True,3729.61,False,0,4.0,27.38,False,False,12.9,0.0,,3729.61,3729.61,0.0,Mid Value,,11.2
SESS1031581,CUST114337,2025-08-30,Saturday,19,Monsoon,44,Female,Upper-Middle,Tier 2,Mobile,Organic Search,Regular,4,13.0,3.97,9,3,1,False,0,False,False,0.0,True,False,None,None,0.0,3,0,5.0,UPI,Books & Stationery,Budget,1,True,251.07,False,0,4.1,24.88,True,False,15.0,0.0,,22194.82,11097.41,0.0,High Value,13.0,19.9
SESS1031582,CUST106483,2024-01-26,Friday,23,Winter Sale,50,Male,Low,Tier 1,Mobile,Organic Search,Regular,6,45.0,4.43,4,1,2,False,0,False,False,0.0,False,True,Clearance,Cashback,134.0,5,0,4.5,Credit Card,Grocery,Budget,0,False,0.0,False,0,,,True,False,9.6,0.0,,0.0,0.0,0.0,No Purchase Yet,45.0,1.3
SESS1031583,CUST113215,2024-01-05,Friday,21,Winter Sale,43,Male,Lower-Middle,Tier 2,Tablet,Direct,New,0,,2.82,4,0,1,False,0,False,False,0.0,True,False,None,None,0.0,3,4,5.0,UPI,Toys & Baby,Budget,0,False,0.0,False,0,,,False,False,5.7,0.0,,376.08,376.08,1.0,Low Value,,78.8
SESS1031584,CUST104664,2024-06-23,Sunday,17,Summer,58,Male,Lower-Middle,Tier 1,Mobile,Social Media,Regular,4,51.0,21.79,10,4,1,True,1,False,True,7.0,True,True,Loyalty Reward,Buy One Get One,121.0,4,0,3.9,Wallet,Electronics,Value,1,True,9836.89,False,0,4.6,12.07,True,True,38.7,0.55,1.0,16060.7,3212.14,0.0,High Value,51.0,1.3
SESS1031585,CUST108629,2024-03-05,Tuesday,9,Spring,47,Male,Lower-Middle,Tier 2,Mobile,Direct,Occasional,1,170.0,9.72,6,4,3,True,2,False,False,0.0,False,True,Flash Sale,Percentage Off,192.0,3,0,4.1,Cash on Delivery,Mobiles,Luxury,0,False,0.0,False,0,,,True,True,30.3,0.0,0.0,60424.48,60424.48,0.0,High Value,170.0,36.1
SESS1031586,CUST115673,2024-09-10,Tuesday,13,Festive Lead-in,45,Male,Lower-Middle,Tier 3,Mobile,Email,Occasional,1,17.0,5.42,2,1,1,True,1,False,True,47.0,False,True,New Launch,Cashback,153.0,4,0,3.2,Cash on Delivery,Home & Kitchen,Budget,0,False,0.0,False,0,,,True,False,16.9,0.836,0.0,0.0,0.0,0.0,No Purchase Yet,17.0,51.6
SESS1031587,CUST124505,2025-12-02,Tuesday,11,Winter Sale,18,Female,High,Tier 2,Mobile,Paid Search,Regular,6,29.0,5.22,4,0,1,False,0,False,True,8.0,False,False,None,None,0.0,7,6,4.5,UPI,Footwear,Value,0,False,0.0,False,0,,,True,False,7.3,0.557,,17274.01,2467.72,0.0,High Value,29.0,28.1
SESS1031588,CUST120859,2024-05-13,Monday,16,Summer,37,Male,Upper-Middle,Tier 1,Mobile,Social Media,New,0,,3.25,7,0,0,False,0,True,False,0.0,False,True,Seasonal Sale,Percentage Off,576.0,4,0,4.0,Cash on Delivery,Electronics,Premium,1,True,19515.5,False,0,3.5,27.86,False,False,7.2,0.0,,19515.5,19515.5,0.0,High Value,,4.0
SESS1031589,CUST119644,2025-05-25,Sunday,13,Summer,49,Female,Lower-Middle,Tier 2,Mobile,Social Media,Occasional,2,1.0,2.07,3,3,2,False,0,True,True,14.0,True,True,Loyalty Reward,Flat Amount Off,103.0,2,3,3.8,UPI,Sports & Fitness,Budget,0,False,0.0,False,0,,,True,False,9.8,0.6,,9093.35,9093.35,0.0,High Value,1.0,2.1
SESS1031590,CUST123921,2025-03-15,Saturday,13,Spring,21,Female,High,Tier 3,Desktop,Organic Search,New,0,,3.81,3,1,1,False,0,False,True,40.0,True,False,None,None,0.0,2,1,4.1,Wallet,Footwear,Value,0,False,0.0,False,0,,,False,False,6.8,0.786,,9207.27,9207.27,0.0,High Value,,92.1
SESS1031591,CUST105374,2024-07-08,Monday,10,Monsoon,33,Female,Low,Tier 1,Desktop,Direct,Regular,4,50.0,14.41,8,7,1,False,0,False,True,20.0,False,True,Seasonal Sale,Free Gift,80.0,6,2,3.0,UPI,Electronics,Luxury,0,False,0.0,False,0,,,True,False,26.0,0.643,,0.0,0.0,0.0,No Purchase Yet,50.0,23.3
SESS1031592,CUST124647,2025-02-19,Wednesday,21,Winter Sale,26,Female,Low,Tier 1,Mobile,Paid Search,Regular,3,14.0,1.41,1,1,1,False,0,False,False,0.0,False,False,None,None,0.0,5,0,4.1,UPI,Fashion,Budget,0,False,0.0,False,0,,,True,False,3.4,0.0,,0.0,0.0,0.0,No Purchase Yet,14.0,15.8
SESS1031593,CUST101672,2025-04-29,Tuesday,19,Spring,34,Male,Low,Tier 3,Mobile,Social Media,Regular,7,42.0,4.49,8,3,3,False,0,False,False,0.0,False,False,None,None,0.0,6,1,3.5,Credit Card,Electronics,Premium,0,False,0.0,False,0,,,True,False,17.4,0.0,,1261.3,420.43,0.0,Mid Value,42.0,6.3
SESS1031594,CUST105649,2024-11-19,Tuesday,20,Festive Season,33,Male,Upper-Middle,Tier 1,Mobile,Affiliate,Regular,4,12.0,3.54,6,0,2,False,0,False,True,5.0,True,True,Seasonal Sale,Free Gift,85.0,6,3,3.6,UPI,Footwear,Budget,0,False,0.0,False,0,,,True,False,9.5,0.536,,0.0,0.0,0.0,No Purchase Yet,12.0,21.3
SESS1031595,CUST103911,2025-06-11,Wednesday,16,Summer,57,Female,Upper-Middle,Tier 1,Desktop,Organic Search,Occasional,2,139.0,3.91,3,1,2,True,2,True,True,14.0,True,True,Clearance,Buy One Get One,51.0,8,0,3.4,Debit Card,Footwear,Budget,0,False,0.0,False,0,,,True,False,18.3,0.6,0.0,0.0,0.0,0.0,No Purchase Yet,139.0,27.6
SESS1031596,CUST124926,2024-11-23,Saturday,19,Festive Season,18,Female,Upper-Middle,Tier 1,Tablet,Social Media,Occasional,1,176.0,3.06,3,2,1,False,0,False,False,0.0,False,True,Loyalty Reward,Free Gift,71.0,2,6,4.4,Cash on Delivery,Home & Kitchen,Luxury,0,False,0.0,False,0,,,True,False,7.6,0.0,,0.0,0.0,0.0,No Purchase Yet,176.0,8.4
SESS1031597,CUST104859,2025-05-31,Saturday,18,Summer,30,Female,Upper-Middle,Tier 1,Desktop,Social Media,New,0,,2.81,3,2,0,False,0,False,False,0.0,True,False,None,None,0.0,4,0,4.0,UPI,Home & Kitchen,Budget,0,False,0.0,False,0,,,False,False,6.0,0.0,,0.0,0.0,0.0,No Purchase Yet,,130.0
SESS1031598,CUST111665,2024-02-08,Thursday,20,Winter Sale,28,Male,Lower-Middle,Tier 3,Mobile,Email,Regular,3,53.0,3.59,4,2,2,False,0,False,True,13.0,True,False,None,None,0.0,5,1,3.9,Cash on Delivery,Fashion,Budget,0,False,0.0,False,0,,,True,False,10.4,0.593,,0.0,0.0,0.0,No Purchase Yet,53.0,25.3
SESS1031599,CUST109221,2025-12-25,Thursday,18,Winter Sale,32,Female,Upper-Middle,Tier 2,Mobile,Paid Search,Occasional,2,81.0,3.13,3,0,2,False,0,False,True,32.0,True,True,Flash Sale,Percentage Off,226.0,3,3,4.3,UPI,Grocery,Budget,0,False,0.0,False,0,,,True,False,6.5,0.729,,517.72,258.86,0.0,Mid Value,81.0,110.1
SESS1031600,CUST109364,2025-10-11,Saturday,21,Festive Season,18,Female,High,Tier 1,Desktop,Email,Regular,3,72.0,2.59,8,5,4,True,1,False,True,10.0,True,True,New Launch,Free Gift,191.0,8,0,5.0,UPI,Electronics,Luxury,0,False,0.0,False,0,,,True,False,30.3,0.571,0.0,21681.68,4336.34,0.2,High Value,72.0,0.6
SESS1031601,CUST104864,2025-08-26,Tuesday,17,Monsoon,24,Male,Low,Tier 2,Mobile,Affiliate,New,0,,5.85,4,2,1,False,0,False,False,0.0,False,False,None,None,0.0,7,0,5.0,Debit Card,Books & Stationery,Budget,0,False,0.0,False,0,,,False,False,10.3,0.0,,0.0,0.0,0.0,No Purchase Yet,,1.8
SESS1031602,CUST119430,2024-02-14,Wednesday,11,Winter Sale,51,Male,Low,Tier 3,Mobile,Direct,Regular,3,27.0,3.95,2,0,0,False,0,False,True,31.0,True,False,None,None,0.0,5,0,4.3,UPI,Books & Stationery,Budget,0,False,0.0,False,0,,,True,False,3.1,0.721,,367.03,367.03,0.0,Low Value,27.0,46.1
SESS1031603,CUST108696,2025-08-19,Tuesday,19,Monsoon,44,Male,Lower-Middle,Tier 3,Tablet,Direct,Regular,4,14.0,4.32,7,4,3,False,0,False,False,0.0,False,False,None,None,0.0,3,0,4.5,UPI,Grocery,Budget,0,False,0.0,False,0,,,True,False,17.7,0.0,,0.0,0.0,0.0,No Purchase Yet,14.0,5.7
SESS1031604,CUST121957,2024-02-11,Sunday,13,Winter Sale,38,Male,Lower-Middle,Tier 1,Mobile,Paid Search,Occasional,2,200.0,2.67,4,1,3,False,0,False,False,0.0,False,False,None,None,0.0,1,0,3.2,Debit Card,Mobiles,Luxury,0,False,0.0,False,0,,,True,False,10.0,0.0,,287.09,287.09,0.0,Low Value,200.0,91.7
SESS1031605,CUST106175,2025-08-20,Wednesday,10,Monsoon,35,Other,High,Tier 1,Tablet,Paid Search,Regular,4,18.0,8.27,7,3,3,False,0,False,True,23.0,True,False,None,None,0.0,3,0,4.6,Credit Card,Footwear,Value,0,False,0.0,False,0,,,True,False,18.9,0.664,,736.9,736.9,0.0,Mid Value,18.0,24.2
SESS1031606,CUST112518,2024-12-10,Tuesday,20,Winter Sale,31,Male,Low,Tier 2,Mobile,Organic Search,Occasional,2,170.0,3.87,4,2,3,False,0,False,False,0.0,False,False,None,None,0.0,4,0,4.5,Debit Card,Footwear,Budget,0,False,0.0,False,0,,,True,False,12.0,0.0,,0.0,0.0,0.0,No Purchase Yet,170.0,105.4
SESS1031607,CUST104169,2025-06-14,Saturday,16,Summer,38,Female,Upper-Middle,Tier 2,Mobile,Email,Occasional,1,8.0,6.16,9,6,2,True,4,True,True,12.0,True,True,Loyalty Reward,Percentage Off,264.0,2,1,4.6,Credit Card,Fashion,Value,2,True,706.01,False,0,4.4,18.54,True,True,31.8,0.586,1.0,4944.94,2472.47,0.0,Mid Value,8.0,34.3
SESS1031608,CUST100365,2025-09-06,Saturday,20,Festive Lead-in,47,Female,Upper-Middle,Tier 2,Mobile,Social Media,Regular,3,51.0,2.36,2,1,1,False,0,False,True,19.0,True,True,Flash Sale,Buy One Get One,635.0,2,0,3.1,Debit Card,Mobiles,Luxury,0,False,0.0,False,0,,,True,False,4.9,0.636,,906.21,906.21,0.0,Mid Value,51.0,19.8
SESS1031609,CUST109249,2024-01-05,Friday,14,Winter Sale,65,Female,High,Tier 2,Mobile,Email,Regular,7,6.0,5.4,4,2,0,False,0,False,False,0.0,True,False,None,None,0.0,5,0,4.1,Wallet,Sports & Fitness,Premium,0,False,0.0,False,0,,,True,False,8.5,0.0,,22836.18,7612.06,0.0,High Value,6.0,2.6
SESS1031610,CUST112914,2025-01-17,Friday,11,Winter Sale,39,Female,High,Tier 2,Tablet,Email,Occasional,2,94.0,3.54,1,1,3,False,0,False,True,26.0,False,True,New Launch,Buy One Get One,134.0,2,0,3.2,Credit Card,Books & Stationery,Budget,0,False,0.0,False,0,,,True,False,7.8,0.686,,10601.27,10601.27,0.0,High Value,94.0,81.9
SESS1031611,CUST117554,2025-11-07,Friday,9,Festive Season,42,Female,Lower-Middle,Tier 1,Mobile,Organic Search,Occasional,1,90.0,7.83,6,4,1,True,2,False,False,0.0,False,False,None,None,0.0,6,0,4.7,Debit Card,Footwear,Budget,1,True,1321.25,True,6,4.0,15.84,True,True,26.0,0.0,1.0,1321.25,1321.25,1.0,Mid Value,90.0,49.5
SESS1031612,CUST109092,2025-07-19,Saturday,20,Monsoon,43,Male,Lower-Middle,Tier 3,Mobile,Email,Occasional,1,103.0,10.65,12,8,1,False,0,False,False,0.0,False,False,None,None,0.0,7,0,4.2,UPI,Beauty & Personal Care,Budget,0,False,0.0,False,0,,,True,False,28.6,0.0,,0.0,0.0,0.0,No Purchase Yet,103.0,61.7
SESS1031613,CUST113482,2025-06-08,Sunday,19,Summer,36,Female,Upper-Middle,Tier 1,Mobile,Direct,Occasional,2,20.0,2.87,7,1,6,False,0,False,True,10.0,False,True,Loyalty Reward,Flat Amount Off,111.0,5,0,4.7,UPI,Grocery,Budget,1,True,1114.59,False,0,4.4,23.86,True,False,17.3,0.571,,1114.59,1114.59,0.0,Mid Value,20.0,53.7
SESS1031614,CUST111408,2024-01-03,Wednesday,22,Winter Sale,43,Male,Low,Tier 2,Tablet,Organic Search,Regular,3,176.0,6.66,7,1,1,False,0,False,True,15.0,True,False,None,None,0.0,6,3,3.9,UPI,Electronics,Premium,0,False,0.0,False,0,,,True,False,12.3,0.607,,0.0,0.0,0.0,No Purchase Yet,176.0,6.9
SESS1031615,CUST114269,2025-05-10,Saturday,20,Summer,36,Male,High,Tier 1,Mobile,Paid Search,Occasional,1,148.0,7.21,9,6,1,False,0,True,False,0.0,False,False,None,None,0.0,3,0,3.2,Wallet,Home & Kitchen,Luxury,1,True,2133.66,False,0,3.6,26.58,True,False,21.0,0.0,,12369.13,4123.04,0.0,High Value,148.0,6.6
SESS1031616,CUST107471,2024-01-22,Monday,13,Winter Sale,36,Male,Upper-Middle,Tier 1,Mobile,Direct,Occasional,1,95.0,4.95,4,1,3,False,0,False,True,5.0,False,False,None,None,0.0,3,0,3.8,Credit Card,Beauty & Personal Care,Budget,0,False,0.0,False,0,,,True,False,11.4,0.536,,0.0,0.0,0.0,No Purchase Yet,95.0,0.7
SESS1031617,CUST118455,2024-10-19,Saturday,17,Festive Season,35,Male,Upper-Middle,Tier 2,Mobile,Email,New,0,,4.82,5,1,2,False,0,False,False,0.0,False,True,Loyalty Reward,Cashback,115.0,4,0,3.3,UPI,Toys & Baby,Budget,0,False,0.0,False,0,,,False,False,10.7,0.0,,2816.1,1408.05,0.5,Mid Value,,76.5
SESS1031618,CUST122557,2025-04-26,Saturday,21,Spring,35,Male,Upper-Middle,Tier 1,Mobile,Affiliate,Occasional,1,171.0,7.4,5,4,3,True,1,False,True,12.0,False,False,None,None,0.0,4,0,3.7,Debit Card,Mobiles,Luxury,0,False,0.0,False,0,,,True,True,27.9,0.586,0.0,24520.16,24520.16,0.0,High Value,171.0,117.6
SESS1031619,CUST117439,2025-11-01,Saturday,22,Festive Season,28,Male,Lower-Middle,Tier 2,Mobile,Affiliate,Regular,3,34.0,4.18,3,0,2,False,0,False,True,16.0,True,True,Loyalty Reward,Flat Amount Off,740.0,2,0,4.4,Net Banking,Home & Kitchen,Premium,0,False,0.0,False,0,,,True,False,7.2,0.614,,0.0,0.0,0.0,No Purchase Yet,34.0,2.2
SESS1031620,CUST119113,2025-08-16,Saturday,12,Monsoon,40,Male,Low,Tier 1,Mobile,Direct,Occasional,1,161.0,2.93,3,0,1,False,0,True,True,20.0,True,False,None,None,0.0,3,0,2.7,Debit Card,Beauty & Personal Care,Budget,0,False,0.0,False,0,,,True,False,4.9,0.643,,0.0,0.0,0.0,No Purchase Yet,161.0,175.4
SESS1031621,CUST102154,2025-05-02,Friday,20,Summer,35,Female,High,Tier 1,Mobile,Organic Search,Occasional,1,274.0,9.01,8,3,3,False,0,False,False,0.0,False,False,None,None,0.0,6,0,2.5,UPI,Footwear,Value,0,False,0.0,False,0,,,True,False,20.3,0.0,,9816.11,2454.03,0.0,High Value,274.0,7.7
SESS1031622,CUST114410,2024-05-21,Tuesday,19,Summer,53,Male,High,Tier 3,Desktop,Social Media,Occasional,2,86.0,5.82,6,3,3,False,0,False,False,0.0,False,False,None,None,0.0,3,0,4.3,UPI,Electronics,Luxury,0,False,0.0,False,0,,,True,False,16.4,0.0,,50751.28,25375.64,0.0,High Value,86.0,83.4
SESS1031623,CUST123196,2025-04-09,Wednesday,14,Spring,23,Female,High,Tier 1,Mobile,Organic Search,Regular,5,71.0,2.04,5,4,3,False,0,False,False,0.0,False,True,New Launch,Flat Amount Off,356.0,6,0,4.7,Net Banking,Toys & Baby,Premium,1,True,1017.27,False,0,4.5,17.25,True,False,14.4,0.0,,1017.27,1017.27,0.0,Mid Value,71.0,10.0
SESS1031624,CUST119956,2024-01-27,Saturday,20,Winter Sale,31,Male,Upper-Middle,Tier 3,Desktop,Organic Search,Regular,4,11.0,7.59,7,5,4,True,1,True,False,0.0,False,True,Seasonal Sale,Buy One Get One,302.0,4,0,3.6,Credit Card,Beauty & Personal Care,Budget,0,False,0.0,False,0,,,True,True,32.6,0.0,0.0,543.07,543.07,0.0,Mid Value,11.0,1.2
SESS1031625,CUST107457,2024-03-23,Saturday,19,Spring,27,Female,Lower-Middle,Tier 3,Mobile,Social Media,Occasional,1,133.0,2.37,4,2,1,False,0,False,False,0.0,False,True,New Launch,Buy One Get One,20.0,3,0,4.3,Cash on Delivery,Beauty & Personal Care,Budget,1,True,424.47,False,0,4.1,26.07,True,False,8.1,0.0,,1763.64,587.88,0.0,Mid Value,133.0,12.2
SESS1031626,CUST118256,2025-08-04,Monday,20,Monsoon,38,Female,Lower-Middle,Tier 3,Mobile,Direct,Occasional,2,615.0,7.92,4,0,2,False,0,False,False,0.0,True,True,Loyalty Reward,Flat Amount Off,205.0,5,0,4.1,Debit Card,Home & Kitchen,Value,0,False,0.0,False,0,,,True,False,10.5,0.0,,0.0,0.0,0.0,No Purchase Yet,615.0,37.9
SESS1031627,CUST120258,2024-12-05,Thursday,18,Winter Sale,42,Male,Upper-Middle,Tier 2,Mobile,Affiliate,Regular,5,37.0,2.08,1,1,0,False,0,False,False,0.0,False,False,None,None,0.0,3,0,3.6,Net Banking,Mobiles,Luxury,0,False,0.0,False,0,,,True,False,2.4,0.0,,0.0,0.0,0.0,No Purchase Yet,37.0,3.7
SESS1031628,CUST105259,2025-03-08,Saturday,12,Spring,35,Female,High,Tier 1,Mobile,Paid Search,Occasional,2,32.0,4.82,9,6,1,True,4,False,True,18.0,False,False,None,None,0.0,7,0,3.4,Net Banking,Beauty & Personal Care,Budget,2,True,1225.52,False,0,3.5,18.25,True,True,29.5,0.629,1.0,5716.24,1905.41,0.0,Mid Value,32.0,26.7
SESS1031629,CUST105316,2024-07-02,Tuesday,19,Monsoon,40,Male,High,Tier 2,Mobile,Direct,Regular,3,7.0,3.33,1,1,2,True,2,False,True,14.0,False,True,Loyalty Reward,Flat Amount Off,184.0,7,0,4.5,Cash on Delivery,Home & Kitchen,Value,2,True,2783.58,True,10,3.7,15.5,True,False,16.2,0.6,1.0,3387.83,1693.92,0.5,Mid Value,7.0,8.2
SESS1031630,CUST103333,2024-03-01,Friday,20,Spring,29,Male,Lower-Middle,Tier 2,Mobile,Organic Search,Occasional,1,190.0,5.68,4,2,2,False,0,True,True,16.0,False,True,Flash Sale,Buy One Get One,213.0,7,0,5.0,Cash on Delivery,Beauty & Personal Care,Budget,0,False,0.0,False,0,,,True,False,11.7,0.614,,0.0,0.0,0.0,No Purchase Yet,190.0,7.5
SESS1031631,CUST114741,2024-03-25,Monday,20,Spring,22,Male,Lower-Middle,Tier 1,Desktop,Direct,Regular,6,88.0,1.24,2,0,0,False,0,False,False,0.0,False,False,None,None,0.0,3,4,3.9,Credit Card,Electronics,Luxury,0,False,0.0,False,0,,,True,False,1.4,0.0,,5649.62,1883.21,0.0,Mid Value,88.0,31.3
SESS1031632,CUST100510,2024-06-10,Monday,18,Summer,18,Female,Low,Tier 1,Mobile,Organic Search,Regular,3,151.0,7.64,5,0,1,False,0,False,False,0.0,False,True,Loyalty Reward,Buy One Get One,325.0,7,0,3.5,UPI,Fashion,Budget,0,False,0.0,False,0,,,True,False,9.7,0.0,,744.19,372.1,0.0,Mid Value,151.0,1.8
SESS1031633,CUST111068,2024-08-24,Saturday,14,Monsoon,54,Female,Lower-Middle,Tier 3,Desktop,Social Media,Occasional,2,105.0,3.89,9,6,1,False,0,True,False,0.0,False,False,None,None,0.0,3,1,4.2,Cash on Delivery,Books & Stationery,Budget,0,False,0.0,False,0,,,True,False,18.9,0.0,,1236.66,1236.66,0.0,Mid Value,105.0,3.3
SESS1031634,CUST100140,2024-12-11,Wednesday,21,Winter Sale,37,Female,Lower-Middle,Tier 1,Mobile,Email,Regular,6,109.0,4.81,6,2,1,False,0,False,True,33.0,False,False,None,None,0.0,2,0,4.5,Credit Card,Books & Stationery,Budget,0,False,0.0,False,0,,,True,False,11.5,0.736,,20570.07,10285.04,0.0,High Value,109.0,44.7
SESS1031635,CUST106173,2024-12-12,Thursday,13,Winter Sale,20,Female,High,Tier 1,Mobile,Social Media,Regular,4,2.0,4.28,8,4,1,False,0,False,True,20.0,False,False,None,None,0.0,4,0,4.8,Cash on Delivery,Toys & Baby,Budget,1,True,1739.05,False,0,2.8,24.27,True,False,15.6,0.643,,2685.01,1342.5,0.0,Mid Value,2.0,48.0
SESS1031636,CUST124510,2025-08-27,Wednesday,17,Monsoon,42,Male,Lower-Middle,Tier 1,Mobile,Email,Regular,6,31.0,9.48,4,2,5,False,0,False,True,19.0,False,True,Loyalty Reward,Cashback,295.0,4,0,5.0,Wallet,Electronics,Luxury,1,True,4265.07,True,5,3.0,3.35,True,False,18.7,0.636,,4265.07,4265.07,1.0,Mid Value,31.0,10.5
SESS1031637,CUST101442,2025-05-24,Saturday,19,Summer,19,Male,Low,Tier 2,Mobile,Organic Search,Loyal,9,6.0,2.17,3,0,0,False,0,True,True,24.0,False,False,None,None,0.0,5,0,3.5,Wallet,Fashion,Budget,0,False,0.0,False,0,,,True,False,2.9,0.671,,557.69,557.69,1.0,Mid Value,6.0,0.8
SESS1031638,CUST100921,2024-10-31,Thursday,18,Festive Season,24,Female,High,Tier 1,Desktop,Social Media,Occasional,2,301.0,3.31,3,2,2,True,1,False,False,0.0,False,True,New Launch,Cashback,138.0,6,7,3.7,UPI,Footwear,Value,2,True,5529.37,False,0,3.4,23.24,True,False,19.3,0.0,1.0,6462.07,2154.02,0.0,High Value,301.0,25.9
SESS1031639,CUST122244,2024-12-09,Monday,15,Winter Sale,18,Male,Lower-Middle,Tier 3,Desktop,Organic Search,New,0,,3.62,5,2,3,True,2,False,False,0.0,False,False,None,None,0.0,2,0,3.8,UPI,Home & Kitchen,Budget,0,False,0.0,False,0,,,False,False,22.8,0.0,0.0,0.0,0.0,0.0,No Purchase Yet,,137.9
SESS1031640,CUST104890,2024-06-19,Wednesday,20,Summer,38,Male,Upper-Middle,Tier 1,Mobile,Paid Search,Occasional,1,185.0,3.74,2,1,2,False,0,False,False,0.0,False,False,None,None,0.0,5,0,4.4,Debit Card,Footwear,Value,0,False,0.0,False,0,,,True,False,7.3,0.0,,0.0,0.0,0.0,No Purchase Yet,185.0,27.4
SESS1031641,CUST120831,2025-11-12,Wednesday,20,Festive Season,41,Male,Lower-Middle,Tier 2,Desktop,Paid Search,New,0,,9.15,4,3,1,True,1,False,True,28.0,True,False,None,None,0.0,4,3,4.3,Net Banking,Books & Stationery,Budget,0,False,0.0,False,0,,,False,False,23.8,0.7,0.0,667.96,667.96,0.0,Mid Value,,44.7
SESS1031642,CUST106531,2024-09-24,Tuesday,14,Festive Lead-in,29,Male,Lower-Middle,Tier 1,Desktop,Social Media,Occasional,1,153.0,3.38,4,1,2,False,0,True,True,16.0,True,False,None,None,0.0,8,0,3.7,Debit Card,Footwear,Value,2,True,976.25,False,0,3.6,11.78,True,False,8.9,0.614,,976.25,976.25,0.0,Mid Value,153.0,7.7
SESS1031643,CUST107522,2025-07-05,Saturday,19,Monsoon,37,Female,Low,Tier 1,Mobile,Email,Occasional,2,44.0,7.11,7,6,1,False,0,True,False,0.0,False,False,None,None,0.0,6,0,4.4,Wallet,Footwear,Budget,0,False,0.0,False,0,,,True,False,19.1,0.0,,0.0,0.0,0.0,No Purchase Yet,44.0,22.4
SESS1031644,CUST113444,2024-03-12,Tuesday,19,Spring,55,Male,Upper-Middle,Tier 2,Mobile,Email,Occasional,1,26.0,4.19,1,0,2,False,0,False,False,0.0,False,False,None,None,0.0,6,3,4.7,Cash on Delivery,Books & Stationery,Budget,0,False,0.0,False,0,,,True,False,5.4,0.0,,6917.64,3458.82,0.0,High Value,26.0,61.6
SESS1031645,CUST123372,2024-06-05,Wednesday,12,Summer,30,Female,Upper-Middle,Tier 2,Desktop,Direct,Occasional,1,72.0,4.57,2,2,4,False,0,False,False,0.0,True,False,None,None,0.0,5,0,2.9,UPI,Books & Stationery,Budget,0,False,0.0,False,0,,,True,False,12.2,0.0,,1210.44,1210.44,0.0,Mid Value,72.0,16.5
SESS1031646,CUST100109,2025-03-08,Saturday,16,Spring,18,Female,Upper-Middle,Tier 1,Tablet,Social Media,Regular,3,33.0,10.67,8,5,1,True,3,True,False,0.0,False,True,Clearance,Flat Amount Off,75.0,4,0,3.8,Credit Card,Fashion,Budget,3,True,719.43,True,1,3.6,17.84,True,True,31.0,0.0,1.0,8669.76,4334.88,0.5,High Value,33.0,29.4
SESS1031647,CUST119500,2024-03-26,Tuesday,20,Spring,22,Male,Lower-Middle,Tier 1,Desktop,Paid Search,Regular,4,13.0,6.93,5,1,2,False,0,False,True,15.0,False,True,Clearance,Flat Amount Off,90.0,5,0,4.2,UPI,Mobiles,Luxury,2,True,19895.21,False,0,2.3,20.41,True,False,12.1,0.607,,20763.17,10381.58,0.0,High Value,13.0,10.2
SESS1031648,CUST105250,2025-07-22,Tuesday,21,Monsoon,32,Male,Upper-Middle,Tier 3,Mobile,Organic Search,Occasional,2,27.0,5.89,5,4,2,True,3,False,True,26.0,True,True,Seasonal Sale,Cashback,231.0,3,0,4.1,UPI,Toys & Baby,Value,1,True,338.16,False,0,3.1,11.98,True,True,25.4,0.686,1.0,338.16,338.16,0.0,Low Value,27.0,41.0
SESS1031649,CUST107822,2025-09-03,Wednesday,16,Festive Lead-in,34,Male,High,Tier 1,Mobile,Social Media,Occasional,2,21.0,7.34,2,2,1,False,0,False,True,9.0,True,False,None,None,0.0,5,0,4.7,Cash on Delivery,Mobiles,Luxury,0,False,0.0,False,0,,,True,False,9.5,0.564,,1739.39,1739.39,0.0,Mid Value,21.0,84.4
SESS1031650,CUST112763,2025-11-28,Friday,18,Festive Season,32,Male,Upper-Middle,Tier 1,Mobile,Organic Search,Regular,3,80.0,2.5,7,1,0,False,0,False,True,24.0,True,True,Loyalty Reward,Percentage Off,91.0,5,0,4.6,Cash on Delivery,Fashion,Budget,0,False,0.0,False,0,,,True,False,8.1,0.671,,2690.68,2690.68,0.0,Mid Value,80.0,1.8
